2024-12-24 23:04:22.964 | INFO     | uvicorn.config:bind_socket:524 - Uvicorn running on http://127.0.0.1:7777 (Press CTRL+C to quit)
2024-12-24 23:08:03.476 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-24 23:08:18.954 | INFO     | uvicorn.supervisors.basereload:shutdown:112 - Stopping reloader process [37411]
2024-12-24 23:08:44.153 | INFO     | uvicorn.config:bind_socket:524 - Uvicorn running on http://127.0.0.1:7777 (Press CTRL+C to quit)
2024-12-24 23:08:44.153 | INFO     | uvicorn.supervisors.basereload:startup:80 - Started reloader process [38525] using StatReload
2024-12-24 23:08:45.386 | INFO     | app.main:lifespan:27 - Starting up...
2024-12-24 23:08:49.944 | DEBUG    | app.middlewares.log:log_middle:13 - POST http://localhost:7777/login
2024-12-24 23:08:49.945 | DEBUG    | app.middlewares.log:log_middle:15 - Params:
2024-12-24 23:08:49.945 | DEBUG    | app.middlewares.log:log_middle:21 - Headers:
2024-12-24 23:08:49.946 | DEBUG    | app.middlewares.log:log_middle:23 - 	host: localhost:7777
2024-12-24 23:08:49.946 | DEBUG    | app.middlewares.log:log_middle:23 - 	user-agent: Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0
2024-12-24 23:08:49.947 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept: application/json
2024-12-24 23:08:49.947 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-language: en-US,en;q=0.5
2024-12-24 23:08:49.948 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-encoding: gzip, deflate, br, zstd
2024-12-24 23:08:49.948 | DEBUG    | app.middlewares.log:log_middle:23 - 	referer: http://localhost:7777/docs
2024-12-24 23:08:49.948 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-type: application/json
2024-12-24 23:08:49.949 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-length: 50
2024-12-24 23:08:49.949 | DEBUG    | app.middlewares.log:log_middle:23 - 	origin: http://localhost:7777
2024-12-24 23:08:49.949 | DEBUG    | app.middlewares.log:log_middle:23 - 	dnt: 1
2024-12-24 23:08:49.949 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-gpc: 1
2024-12-24 23:08:49.950 | DEBUG    | app.middlewares.log:log_middle:23 - 	connection: keep-alive
2024-12-24 23:08:49.950 | DEBUG    | app.middlewares.log:log_middle:23 - 	cookie: myAwesomeCookieName2=true; _ga_ED940RB4R4=GS1.1.1731079146.2.0.1731079146.0.0.0; _ga=GA1.1.1356130831.1731074796; pma_lang=en; PHPSESSID=v28ocafeq8ks5adrcvdkf9uu2g
2024-12-24 23:08:49.950 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-dest: empty
2024-12-24 23:08:49.951 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-mode: cors
2024-12-24 23:08:49.951 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-site: same-origin
2024-12-24 23:08:49.951 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-24 23:10:27.150 | INFO     | uvicorn.supervisors.basereload:shutdown:112 - Stopping reloader process [38525]
2024-12-24 23:10:43.094 | INFO     | uvicorn.config:bind_socket:524 - Uvicorn running on http://127.0.0.1:7777 (Press CTRL+C to quit)
2024-12-24 23:10:43.095 | INFO     | uvicorn.supervisors.basereload:startup:80 - Started reloader process [40412] using StatReload
2024-12-24 23:10:44.689 | INFO     | app.main:lifespan:27 - Starting up...
2024-12-24 23:10:49.035 | DEBUG    | app.middlewares.log:log_middle:13 - POST http://localhost:7777/logout
2024-12-24 23:10:49.036 | DEBUG    | app.middlewares.log:log_middle:15 - Params:
2024-12-24 23:10:49.037 | DEBUG    | app.middlewares.log:log_middle:21 - Headers:
2024-12-24 23:10:49.038 | DEBUG    | app.middlewares.log:log_middle:23 - 	host: localhost:7777
2024-12-24 23:10:49.039 | DEBUG    | app.middlewares.log:log_middle:23 - 	user-agent: Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0
2024-12-24 23:10:49.039 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept: application/json
2024-12-24 23:10:49.040 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-language: en-US,en;q=0.5
2024-12-24 23:10:49.041 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-encoding: gzip, deflate, br, zstd
2024-12-24 23:10:49.042 | DEBUG    | app.middlewares.log:log_middle:23 - 	referer: http://localhost:7777/docs
2024-12-24 23:10:49.043 | DEBUG    | app.middlewares.log:log_middle:23 - 	origin: http://localhost:7777
2024-12-24 23:10:49.044 | DEBUG    | app.middlewares.log:log_middle:23 - 	dnt: 1
2024-12-24 23:10:49.045 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-gpc: 1
2024-12-24 23:10:49.045 | DEBUG    | app.middlewares.log:log_middle:23 - 	connection: keep-alive
2024-12-24 23:10:49.046 | DEBUG    | app.middlewares.log:log_middle:23 - 	cookie: myAwesomeCookieName2=true; _ga_ED940RB4R4=GS1.1.1731079146.2.0.1731079146.0.0.0; _ga=GA1.1.1356130831.1731074796; pma_lang=en; PHPSESSID=v28ocafeq8ks5adrcvdkf9uu2g; access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJpc21vaWxfNjZmYTExNzctZDM0Mi00ZDJlLTk0N2YtYTUzODA4NGY2ODYzIiwianRpIjoiN2U5YzBhMDgtZjBmMy00OGU4LTg3M2UtMDIwZWNjNjAxY2Y2IiwidHlwZSI6ImFjY2VzcyIsImZyZXNoIjpmYWxzZSwiY3NyZiI6IiIsImlhdCI6MTczNTA3MDkzMCwiZXhwIjoxNzM1Njc1NzMwLjM0ODEzOX0.JUzk9_3Rni1r9n-_08akfq26HEN7XhLcp1iNKcVpxZ8
2024-12-24 23:10:49.047 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-dest: empty
2024-12-24 23:10:49.047 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-mode: cors
2024-12-24 23:10:49.048 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-site: same-origin
2024-12-24 23:10:49.049 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-24 23:10:49.049 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-length: 0
2024-12-24 23:10:51.717 | DEBUG    | app.middlewares.log:log_middle:13 - POST http://localhost:7777/logout
2024-12-24 23:10:51.718 | DEBUG    | app.middlewares.log:log_middle:15 - Params:
2024-12-24 23:10:51.718 | DEBUG    | app.middlewares.log:log_middle:21 - Headers:
2024-12-24 23:10:51.718 | DEBUG    | app.middlewares.log:log_middle:23 - 	host: localhost:7777
2024-12-24 23:10:51.719 | DEBUG    | app.middlewares.log:log_middle:23 - 	user-agent: Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0
2024-12-24 23:10:51.719 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept: application/json
2024-12-24 23:10:51.719 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-language: en-US,en;q=0.5
2024-12-24 23:10:51.720 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-encoding: gzip, deflate, br, zstd
2024-12-24 23:10:51.720 | DEBUG    | app.middlewares.log:log_middle:23 - 	referer: http://localhost:7777/docs
2024-12-24 23:10:51.720 | DEBUG    | app.middlewares.log:log_middle:23 - 	origin: http://localhost:7777
2024-12-24 23:10:51.721 | DEBUG    | app.middlewares.log:log_middle:23 - 	dnt: 1
2024-12-24 23:10:51.721 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-gpc: 1
2024-12-24 23:10:51.721 | DEBUG    | app.middlewares.log:log_middle:23 - 	connection: keep-alive
2024-12-24 23:10:51.722 | DEBUG    | app.middlewares.log:log_middle:23 - 	cookie: myAwesomeCookieName2=true; _ga_ED940RB4R4=GS1.1.1731079146.2.0.1731079146.0.0.0; _ga=GA1.1.1356130831.1731074796; pma_lang=en; PHPSESSID=v28ocafeq8ks5adrcvdkf9uu2g
2024-12-24 23:10:51.722 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-dest: empty
2024-12-24 23:10:51.722 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-mode: cors
2024-12-24 23:10:51.723 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-site: same-origin
2024-12-24 23:10:51.723 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-24 23:10:51.723 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-length: 0
2024-12-24 23:11:10.824 | DEBUG    | app.middlewares.log:log_middle:13 - POST http://localhost:7777/login
2024-12-24 23:11:10.824 | DEBUG    | app.middlewares.log:log_middle:15 - Params:
2024-12-24 23:11:10.825 | DEBUG    | app.middlewares.log:log_middle:21 - Headers:
2024-12-24 23:11:10.826 | DEBUG    | app.middlewares.log:log_middle:23 - 	host: localhost:7777
2024-12-24 23:11:10.826 | DEBUG    | app.middlewares.log:log_middle:23 - 	user-agent: Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0
2024-12-24 23:11:10.827 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept: application/json
2024-12-24 23:11:10.828 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-language: en-US,en;q=0.5
2024-12-24 23:11:10.828 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-encoding: gzip, deflate, br, zstd
2024-12-24 23:11:10.829 | DEBUG    | app.middlewares.log:log_middle:23 - 	referer: http://localhost:7777/docs
2024-12-24 23:11:10.829 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-type: application/json
2024-12-24 23:11:10.830 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-length: 48
2024-12-24 23:11:10.830 | DEBUG    | app.middlewares.log:log_middle:23 - 	origin: http://localhost:7777
2024-12-24 23:11:10.831 | DEBUG    | app.middlewares.log:log_middle:23 - 	dnt: 1
2024-12-24 23:11:10.831 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-gpc: 1
2024-12-24 23:11:10.832 | DEBUG    | app.middlewares.log:log_middle:23 - 	connection: keep-alive
2024-12-24 23:11:10.832 | DEBUG    | app.middlewares.log:log_middle:23 - 	cookie: myAwesomeCookieName2=true; _ga_ED940RB4R4=GS1.1.1731079146.2.0.1731079146.0.0.0; _ga=GA1.1.1356130831.1731074796; pma_lang=en; PHPSESSID=v28ocafeq8ks5adrcvdkf9uu2g
2024-12-24 23:11:10.833 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-dest: empty
2024-12-24 23:11:10.834 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-mode: cors
2024-12-24 23:11:10.834 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-site: same-origin
2024-12-24 23:11:10.835 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-24 23:11:41.959 | DEBUG    | app.middlewares.log:log_middle:13 - POST http://localhost:7777/blog/category/add
2024-12-24 23:11:41.960 | DEBUG    | app.middlewares.log:log_middle:15 - Params:
2024-12-24 23:11:41.960 | DEBUG    | app.middlewares.log:log_middle:21 - Headers:
2024-12-24 23:11:41.961 | DEBUG    | app.middlewares.log:log_middle:23 - 	host: localhost:7777
2024-12-24 23:11:41.961 | DEBUG    | app.middlewares.log:log_middle:23 - 	user-agent: Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0
2024-12-24 23:11:41.962 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept: application/json
2024-12-24 23:11:41.962 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-language: en-US,en;q=0.5
2024-12-24 23:11:41.963 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-encoding: gzip, deflate, br, zstd
2024-12-24 23:11:41.963 | DEBUG    | app.middlewares.log:log_middle:23 - 	referer: http://localhost:7777/docs
2024-12-24 23:11:41.964 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-type: application/json
2024-12-24 23:11:41.965 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-length: 78
2024-12-24 23:11:41.967 | DEBUG    | app.middlewares.log:log_middle:23 - 	origin: http://localhost:7777
2024-12-24 23:11:41.967 | DEBUG    | app.middlewares.log:log_middle:23 - 	dnt: 1
2024-12-24 23:11:41.968 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-gpc: 1
2024-12-24 23:11:41.968 | DEBUG    | app.middlewares.log:log_middle:23 - 	connection: keep-alive
2024-12-24 23:11:41.969 | DEBUG    | app.middlewares.log:log_middle:23 - 	cookie: myAwesomeCookieName2=true; _ga_ED940RB4R4=GS1.1.1731079146.2.0.1731079146.0.0.0; _ga=GA1.1.1356130831.1731074796; pma_lang=en; PHPSESSID=v28ocafeq8ks5adrcvdkf9uu2g; access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJvd25lcl9iMGQ0MmJiYi1lN2VlLTQwMGItYjk5Mi01YTNjNWEwMWM0NTAiLCJqdGkiOiJmOTE4MzAzMS1kZGMwLTRiMzItODRhMy0wYTUyNTQzMmRiMTUiLCJ0eXBlIjoiYWNjZXNzIiwiZnJlc2giOmZhbHNlLCJjc3JmIjoiIiwiaWF0IjoxNzM1MDcxMDcxLCJleHAiOjE3MzU2NzU4NzEuMjM3Mzc5fQ.C60JmpPkra6xiJVtgCz4ItWjzK7aHJVMn89IZBYrGqI
2024-12-24 23:11:41.970 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-dest: empty
2024-12-24 23:11:41.970 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-mode: cors
2024-12-24 23:11:41.971 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-site: same-origin
2024-12-24 23:11:41.971 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-24 23:13:14.357 | DEBUG    | app.middlewares.log:log_middle:13 - POST http://localhost:7777/blog/create
2024-12-24 23:13:14.358 | DEBUG    | app.middlewares.log:log_middle:15 - Params:
2024-12-24 23:13:14.358 | DEBUG    | app.middlewares.log:log_middle:21 - Headers:
2024-12-24 23:13:14.359 | DEBUG    | app.middlewares.log:log_middle:23 - 	host: localhost:7777
2024-12-24 23:13:14.360 | DEBUG    | app.middlewares.log:log_middle:23 - 	user-agent: Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0
2024-12-24 23:13:14.360 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept: application/json
2024-12-24 23:13:14.361 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-language: en-US,en;q=0.5
2024-12-24 23:13:14.361 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-encoding: gzip, deflate, br, zstd
2024-12-24 23:13:14.362 | DEBUG    | app.middlewares.log:log_middle:23 - 	referer: http://localhost:7777/docs
2024-12-24 23:13:14.362 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-type: application/json
2024-12-24 23:13:14.363 | DEBUG    | app.middlewares.log:log_middle:23 - 	content-length: 353
2024-12-24 23:13:14.363 | DEBUG    | app.middlewares.log:log_middle:23 - 	origin: http://localhost:7777
2024-12-24 23:13:14.364 | DEBUG    | app.middlewares.log:log_middle:23 - 	dnt: 1
2024-12-24 23:13:14.364 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-gpc: 1
2024-12-24 23:13:14.365 | DEBUG    | app.middlewares.log:log_middle:23 - 	connection: keep-alive
2024-12-24 23:13:14.365 | DEBUG    | app.middlewares.log:log_middle:23 - 	cookie: myAwesomeCookieName2=true; _ga_ED940RB4R4=GS1.1.1731079146.2.0.1731079146.0.0.0; _ga=GA1.1.1356130831.1731074796; pma_lang=en; PHPSESSID=v28ocafeq8ks5adrcvdkf9uu2g; access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJvd25lcl9iMGQ0MmJiYi1lN2VlLTQwMGItYjk5Mi01YTNjNWEwMWM0NTAiLCJqdGkiOiJmOTE4MzAzMS1kZGMwLTRiMzItODRhMy0wYTUyNTQzMmRiMTUiLCJ0eXBlIjoiYWNjZXNzIiwiZnJlc2giOmZhbHNlLCJjc3JmIjoiIiwiaWF0IjoxNzM1MDcxMDcxLCJleHAiOjE3MzU2NzU4NzEuMjM3Mzc5fQ.C60JmpPkra6xiJVtgCz4ItWjzK7aHJVMn89IZBYrGqI
2024-12-24 23:13:14.366 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-dest: empty
2024-12-24 23:13:14.366 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-mode: cors
2024-12-24 23:13:14.367 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-site: same-origin
2024-12-24 23:13:14.367 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-24 23:13:30.642 | DEBUG    | app.middlewares.log:log_middle:13 - GET http://localhost:7777/blog?lng=ru&offset=0&count=10
2024-12-24 23:13:30.643 | DEBUG    | app.middlewares.log:log_middle:15 - Params:
2024-12-24 23:13:30.643 | DEBUG    | app.middlewares.log:log_middle:21 - Headers:
2024-12-24 23:13:30.644 | DEBUG    | app.middlewares.log:log_middle:23 - 	host: localhost:7777
2024-12-24 23:13:30.644 | DEBUG    | app.middlewares.log:log_middle:23 - 	user-agent: Mozilla/5.0 (X11; Linux x86_64; rv:133.0) Gecko/20100101 Firefox/133.0
2024-12-24 23:13:30.645 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept: application/json
2024-12-24 23:13:30.645 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-language: en-US,en;q=0.5
2024-12-24 23:13:30.645 | DEBUG    | app.middlewares.log:log_middle:23 - 	accept-encoding: gzip, deflate, br, zstd
2024-12-24 23:13:30.646 | DEBUG    | app.middlewares.log:log_middle:23 - 	referer: http://localhost:7777/docs
2024-12-24 23:13:30.646 | DEBUG    | app.middlewares.log:log_middle:23 - 	dnt: 1
2024-12-24 23:13:30.646 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-gpc: 1
2024-12-24 23:13:30.647 | DEBUG    | app.middlewares.log:log_middle:23 - 	connection: keep-alive
2024-12-24 23:13:30.647 | DEBUG    | app.middlewares.log:log_middle:23 - 	cookie: myAwesomeCookieName2=true; _ga_ED940RB4R4=GS1.1.1731079146.2.0.1731079146.0.0.0; _ga=GA1.1.1356130831.1731074796; pma_lang=en; PHPSESSID=v28ocafeq8ks5adrcvdkf9uu2g; access_token=eyJhbGciOiJIUzI1NiIsInR5cCI6IkpXVCJ9.eyJzdWIiOiJvd25lcl9iMGQ0MmJiYi1lN2VlLTQwMGItYjk5Mi01YTNjNWEwMWM0NTAiLCJqdGkiOiJmOTE4MzAzMS1kZGMwLTRiMzItODRhMy0wYTUyNTQzMmRiMTUiLCJ0eXBlIjoiYWNjZXNzIiwiZnJlc2giOmZhbHNlLCJjc3JmIjoiIiwiaWF0IjoxNzM1MDcxMDcxLCJleHAiOjE3MzU2NzU4NzEuMjM3Mzc5fQ.C60JmpPkra6xiJVtgCz4ItWjzK7aHJVMn89IZBYrGqI
2024-12-24 23:13:30.648 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-dest: empty
2024-12-24 23:13:30.648 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-mode: cors
2024-12-24 23:13:30.649 | DEBUG    | app.middlewares.log:log_middle:23 - 	sec-fetch-site: same-origin
2024-12-24 23:13:30.649 | DEBUG    | app.middlewares.log:log_middle:23 - 	priority: u=0
2024-12-25 01:30:03.605 | INFO     | uvicorn.supervisors.basereload:shutdown:112 - Stopping reloader process [40412]
2024-12-25 01:46:42.213 | INFO     | uvicorn.config:bind_socket:524 - Uvicorn running on http://127.0.0.1:7777 (Press CTRL+C to quit)
2024-12-25 01:46:42.214 | INFO     | uvicorn.supervisors.basereload:startup:80 - Started reloader process [192221] using WatchFiles
2024-12-25 01:46:43.429 | INFO     | app.main:lifespan:40 - Starting up...
2024-12-25 01:47:10.416 | INFO     | uvicorn.config:bind_socket:524 - Uvicorn running on http://127.0.0.1:7777 (Press CTRL+C to quit)
